"contract_id","panel_order_475","panel_order_500","feature_id","gene","ensembl_stable_id","parent_panel_sha256","common475_axis_sha256","selection_rule","hca_expression_used_for_selection","biological_outcomes_used_for_selection"
"mv08e_common475_panel_v1","76","84","NAP1L1-ENSG00000187109.13","NAP1L1","ENSG00000187109","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","77","85","COX7C-ENSG00000127184.12","COX7C","ENSG00000127184","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","78","86","MYL12B-ENSG00000118680.12","MYL12B","ENSG00000118680","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","79","87","TOMM7-ENSG00000196683.10","TOMM7","ENSG00000196683","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","80","88","STMN1-ENSG00000117632.22","STMN1","ENSG00000117632","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","81","89","TXNIP-ENSG00000265972.5","TXNIP","ENSG00000265972","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","82","90","NACA-ENSG00000196531.10","NACA","ENSG00000196531","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","83","91","HINT1-ENSG00000169567.11","HINT1","ENSG00000169567","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","84","93","ELOB-ENSG00000103363.14","ELOB","ENSG00000103363","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","85","94","SKP1-ENSG00000113558.18","SKP1","ENSG00000113558","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","86","95","COMMD6-ENSG00000188243.12","COMMD6","ENSG00000188243","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","87","96","HNRNPDL-ENSG00000152795.17","HNRNPDL","ENSG00000152795","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","88","97","TUBB-ENSG00000196230.12","TUBB","ENSG00000196230","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","89","98","COX6C-ENSG00000164919.10","COX6C","ENSG00000164919","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","90","99","COX7A2-ENSG00000112695.11","COX7A2","ENSG00000112695","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","91","100","EIF4A2-ENSG00000156976.16","EIF4A2","ENSG00000156976","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","92","101","PFDN5-ENSG00000123349.13","PFDN5","ENSG00000123349","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","93","102","SRSF5-ENSG00000100650.15","SRSF5","ENSG00000100650","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","94","103","CHCHD2-ENSG00000106153.12","CHCHD2","ENSG00000106153","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","95","104","SRSF3-ENSG00000112081.16","SRSF3","ENSG00000112081","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","96","105","TOB1-ENSG00000141232.4","TOB1","ENSG00000141232","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","97","106","SOD1-ENSG00000142168.14","SOD1","ENSG00000142168","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","98","108","ATP5L-ENSG00000167283.7","ATP5L","ENSG00000167283","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","99","109","SUB1-ENSG00000113387.11","SUB1","ENSG00000113387","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","100","112","IFITM2-ENSG00000185201.16","IFITM2","ENSG00000185201","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","101","113","TPI1-ENSG00000111669.14","TPI1","ENSG00000111669","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","102","114","H3F3A-ENSG00000163041.9","H3F3A","ENSG00000163041","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","103","115","MT2A-ENSG00000125148.6","MT2A","ENSG00000125148","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","104","116","RAN-ENSG00000132341.11","RAN","ENSG00000132341","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","105","117","SARAF-ENSG00000133872.13","SARAF","ENSG00000133872","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","106","119","SLC25A5-ENSG00000005022.5","SLC25A5","ENSG00000005022","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","107","121","ZFAS1-ENSG00000177410.12","ZFAS1","ENSG00000177410","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","108","122","ENO1-ENSG00000074800.13","ENO1","ENSG00000074800","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","109","123","CLIC1-ENSG00000213719.8","CLIC1","ENSG00000213719","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","110","124","SRSF7-ENSG00000115875.18","SRSF7","ENSG00000115875","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","111","125","COX5B-ENSG00000135940.6","COX5B","ENSG00000135940","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","112","128","ANXA2-ENSG00000182718.16","ANXA2","ENSG00000182718","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","113","129","GPX4-ENSG00000167468.16","GPX4","ENSG00000167468","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","114","130","EIF1-ENSG00000173812.10","EIF1","ENSG00000173812","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","115","131","PSAP-ENSG00000197746.13","PSAP","ENSG00000197746","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","116","132","HSPB1-ENSG00000106211.8","HSPB1","ENSG00000106211","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","117","133","COX6B1-ENSG00000126267.8","COX6B1","ENSG00000126267","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","118","134","SNRPD2-ENSG00000125743.10","SNRPD2","ENSG00000125743","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","119","135","PNRC1-ENSG00000146278.10","PNRC1","ENSG00000146278","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","120","136","EDF1-ENSG00000107223.12","EDF1","ENSG00000107223","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","121","137","ATP6V1G1-ENSG00000136888.6","ATP6V1G1","ENSG00000136888","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","122","138","HSP90B1-ENSG00000166598.14","HSP90B1","ENSG00000166598","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","123","139","PSMA7-ENSG00000101182.14","PSMA7","ENSG00000101182","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","124","140","SUMO2-ENSG00000188612.11","SUMO2","ENSG00000188612","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","125","141","PPIA-ENSG00000196262.13","PPIA","ENSG00000196262","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","126","142","ARPC3-ENSG00000111229.15","ARPC3","ENSG00000111229","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","127","143","C14orf2-ENSG00000156411.9","C14orf2","ENSG00000156411","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","128","144","SSR4-ENSG00000180879.13","SSR4","ENSG00000180879","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","129","145","TPT1-ENSG00000133112.16","TPT1","ENSG00000133112","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","130","146","RBM39-ENSG00000131051.22","RBM39","ENSG00000131051","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","131","147","PEBP1-ENSG00000089220.4","PEBP1","ENSG00000089220","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","132","148","HMGN1-ENSG00000205581.10","HMGN1","ENSG00000205581","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","133","149","SON-ENSG00000159140.19","SON","ENSG00000159140","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","134","150","LDHA-ENSG00000134333.13","LDHA","ENSG00000134333","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","135","151","TXN-ENSG00000136810.12","TXN","ENSG00000136810","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","136","152","C6orf48-ENSG00000204387.12","C6orf48","ENSG00000204387","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","137","153","RAC1-ENSG00000136238.17","RAC1","ENSG00000136238","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","138","154","MORF4L1-ENSG00000185787.14","MORF4L1","ENSG00000185787","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","139","155","DYNLL1-ENSG00000088986.10","DYNLL1","ENSG00000088986","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","140","156","SLC25A3-ENSG00000075415.12","SLC25A3","ENSG00000075415","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","141","157","DBI-ENSG00000155368.16","DBI","ENSG00000155368","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","142","158","ATPIF1-ENSG00000130770.17","ATPIF1","ENSG00000130770","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","143","159","HMGB2-ENSG00000164104.11","HMGB2","ENSG00000164104","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","144","160","PNISR-ENSG00000132424.14","PNISR","ENSG00000132424","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","145","161","POMP-ENSG00000132963.7","POMP","ENSG00000132963","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","146","162","PTGES3-ENSG00000110958.15","PTGES3","ENSG00000110958","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","147","163","EIF3H-ENSG00000147677.10","EIF3H","ENSG00000147677","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","148","164","GUK1-ENSG00000143774.16","GUK1","ENSG00000143774","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","149","165","HNRNPK-ENSG00000165119.20","HNRNPK","ENSG00000165119","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","150","166","NUCKS1-ENSG00000069275.12","NUCKS1","ENSG00000069275","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
"mv08e_common475_panel_v1","151","167","SERP1-ENSG00000120742.10","SERP1","ENSG00000120742","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","b7b802ca862a63d7a4bbcaeab5af1192577663992a5ebde831371b6efafbc0ba","ordered_exact_stable_id_intersection_with_hca_cellranger_3_0_0_reference","FALSE","FALSE"
