"contract_id","panel_sha256","panel_order","feature_id","gene","category","median_variance_rank","minimum_variance","finite_cache_count","positive_cache_count","selected_all_cache_core"
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",120,"TOB1-ENSG00000141232.4","TOB1","retained_candidate",229.5,0.0222122552056692,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",121,"SUB1-ENSG00000113387.11","SUB1","retained_candidate",231,0.152464135118523,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",122,"EIF1-ENSG00000173812.10","EIF1","retained_candidate",232.5,0.116936842685422,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",123,"MYL12B-ENSG00000118680.12","MYL12B","retained_candidate",236.5,0.122853664026566,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",124,"CD63-ENSG00000135404.11","CD63","retained_candidate",238,0.0637084677794843,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",125,"PSAP-ENSG00000197746.13","PSAP","retained_candidate",239.5,0.0709234645079922,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",126,"SRSF7-ENSG00000115875.18","SRSF7","retained_candidate",240,0.0936538449546012,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",127,"ARPC3-ENSG00000111229.15","ARPC3","retained_candidate",242,0.126236770989999,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",128,"C14orf2-ENSG00000156411.9","C14orf2","retained_candidate",243,0.0633655468874612,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",129,"HNRNPDL-ENSG00000152795.17","HNRNPDL","retained_candidate",243,0.0903430847682157,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",130,"MTCO1P12-ENSG00000237973.1","MTCO1P12","retained_candidate",243.5,0.0203814890246659,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",131,"FO393411.1-ENSG00000180211.5","FO393411.1","retained_candidate",246,0.0481508226839472,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",132,"EIF4A2-ENSG00000156976.16","EIF4A2","retained_candidate",247,0.0865687570286645,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",133,"SOD1-ENSG00000142168.14","SOD1","retained_candidate",248,0.119536101119282,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",134,"ATPIF1-ENSG00000130770.17","ATPIF1","retained_candidate",249.5,0.0584539961195366,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",135,"AC010343.1-ENSG00000240376.1","AC010343.1","retained_candidate",251.5,0.0368609590355426,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",136,"SNRPD2-ENSG00000125743.10","SNRPD2","retained_candidate",252.5,0.144895535522251,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",137,"AC007969.1-ENSG00000233762.3","AC007969.1","retained_candidate",253,0.0905847867975911,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",138,"AC008021.1-ENSG00000235297.3","AC008021.1","retained_candidate",256.5,0.00740907470875816,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",139,"COX6B1-ENSG00000126267.8","COX6B1","retained_candidate",256.5,0.0852323894312911,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",140,"FXYD5-ENSG00000089327.14","FXYD5","retained_candidate",258,0.00928188175357663,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",141,"PNRC1-ENSG00000146278.10","PNRC1","retained_candidate",262,0.085850671946979,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",142,"COX5B-ENSG00000135940.6","COX5B","retained_candidate",263,0.126421372866722,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",143,"GPX4-ENSG00000167468.16","GPX4","retained_candidate",265,0.0826260167741634,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",144,"SSR4-ENSG00000180879.13","SSR4","retained_candidate",265.5,0.122583774631725,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",145,"RAN-ENSG00000132341.11","RAN","retained_candidate",269,0.104588751310789,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",146,"RBM3-ENSG00000102317.17","RBM3","retained_candidate",271,0.0567385362756512,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",147,"ATP6V1G1-ENSG00000136888.6","ATP6V1G1","retained_candidate",272,0.103095691552943,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",148,"HMGN1-ENSG00000205581.10","HMGN1","retained_candidate",273,0.114787646824006,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",149,"SLC25A5-ENSG00000005022.5","SLC25A5","retained_candidate",273,0.078459956890146,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",150,"TPI1-ENSG00000111669.14","TPI1","retained_candidate",277,0.103095691552943,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",151,"C6orf48-ENSG00000204387.12","C6orf48","retained_candidate",279,0.0669116449972665,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",152,"EDF1-ENSG00000107223.12","EDF1","retained_candidate",279,0.113134578068091,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",153,"OST4-ENSG00000228474.5","OST4","retained_candidate",280.5,0.0649581684392784,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",154,"SON-ENSG00000159140.19","SON","retained_candidate",281.5,0.0905312368902394,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",155,"ZFAS1-ENSG00000177410.12","ZFAS1","retained_candidate",282,0.061876565187931,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",156,"PPP1R15A-ENSG00000087074.7","PPP1R15A","retained_candidate",283.5,0.0203814890246659,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",157,"ENO1-ENSG00000074800.13","ENO1","retained_candidate",290,0.108827121073125,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",158,"POLR2L-ENSG00000177700.5","POLR2L","retained_candidate",291,0.0682298739960204,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",159,"CLIC1-ENSG00000213719.8","CLIC1","retained_candidate",298,0.0529510031309443,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",160,"RBM39-ENSG00000131051.22","RBM39","retained_candidate",300.5,0.0941141062839231,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",161,"SET-ENSG00000119335.16","SET","retained_candidate",300.5,0.0406405686433726,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",162,"PSMA7-ENSG00000101182.14","PSMA7","retained_candidate",301.5,0.116319713456925,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",163,"MORF4L1-ENSG00000185787.14","MORF4L1","retained_candidate",309,0.0839215623864087,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",164,"GUK1-ENSG00000143774.16","GUK1","retained_candidate",309.5,0.0947132331344914,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",165,"AC026403.1-ENSG00000229119.3","AC026403.1","retained_candidate",310,0.041073530673378,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",166,"SSR2-ENSG00000163479.13","SSR2","retained_candidate",312,0.0889393484325518,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",167,"EIF3H-ENSG00000147677.10","EIF3H","retained_candidate",313,0.112829441853916,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",168,"HNRNPK-ENSG00000165119.20","HNRNPK","retained_candidate",313,0.123159008068588,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",169,"RAC1-ENSG00000136238.17","RAC1","retained_candidate",314,0.0863773625471396,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",170,"NUCKS1-ENSG00000069275.12","NUCKS1","retained_candidate",316,0.0354164837232403,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",171,"TMEM258-ENSG00000134825.15","TMEM258","retained_candidate",316.5,0.0877313363097873,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",172,"COX6A1-ENSG00000111775.2","COX6A1","retained_candidate",318.5,0.0701586391387688,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",173,"EIF3K-ENSG00000178982.9","EIF3K","retained_candidate",318.5,0.109668284787441,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",174,"PNISR-ENSG00000132424.14","PNISR","retained_candidate",319.5,0.0474041890599358,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",175,"PEBP1-ENSG00000089220.4","PEBP1","retained_candidate",320.5,0.067719208418749,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",176,"PSME1-ENSG00000092010.14","PSME1","retained_candidate",321.5,0.0271241390241706,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",177,"TSPO-ENSG00000100300.17","TSPO","retained_candidate",325,0.010490038127126,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",178,"ATP5D-ENSG00000099624.7","ATP5D","retained_candidate",325.5,0.0789237637211939,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",179,"COTL1-ENSG00000103187.7","COTL1","retained_candidate",325.5,0.012886750147482,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",180,"DBI-ENSG00000155368.16","DBI","retained_candidate",326.5,0.0354164837232403,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",181,"NDUFA1-ENSG00000125356.6","NDUFA1","retained_candidate",326.5,0.0751239011173463,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",182,"NDUFS5-ENSG00000168653.10","NDUFS5","retained_candidate",327,0.111014268382504,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",183,"LAMTOR4-ENSG00000188186.10","LAMTOR4","retained_candidate",327.5,0.0911949095254686,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",184,"NDUFB2-ENSG00000090266.12","NDUFB2","retained_candidate",328.5,0.0970657651227186,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",185,"SAP18-ENSG00000150459.12","SAP18","retained_candidate",329,0.128419209280144,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",186,"SEC61G-ENSG00000132432.13","SEC61G","retained_candidate",329,0.0444403820596065,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",187,"COX8A-ENSG00000176340.3","COX8A","retained_candidate",330.5,0.0731172644845447,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",188,"COX7B-ENSG00000131174.4","COX7B","retained_candidate",331,0.0463863276186298,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",189,"SLC25A3-ENSG00000075415.12","SLC25A3","retained_candidate",332,0.0946144669377544,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",190,"SEPT7-ENSG00000122545.18","SEPT7","retained_candidate",332.5,0.0553746403428161,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",191,"SNHG6-ENSG00000245910.8","SNHG6","retained_candidate",333,0.0532801182233964,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",192,"EIF5A-ENSG00000132507.17","EIF5A","retained_candidate",337,0.050691573013085,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",193,"SEC61B-ENSG00000106803.9","SEC61B","retained_candidate",337.5,0.105139176437531,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",194,"SRSF2-ENSG00000161547.16","SRSF2","retained_candidate",337.5,0.0806194290700883,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",195,"APRT-ENSG00000198931.10","APRT","retained_candidate",339.5,0.0674511704769137,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",196,"RNASEK-ENSG00000219200.11","RNASEK","retained_candidate",340.5,0.0996893360138573,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",197,"LDHA-ENSG00000134333.13","LDHA","retained_candidate",343,0.0734399534616935,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",198,"EIF3F-ENSG00000175390.13","EIF3F","retained_candidate",343.5,0.0982985182032907,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",199,"ANP32B-ENSG00000136938.8","ANP32B","retained_candidate",344.5,0.0667839217908264,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",200,"PARK7-ENSG00000116288.12","PARK7","retained_candidate",345,0.121963796751066,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",201,"ATP5O-ENSG00000241837.6","ATP5O","retained_candidate",345.5,0.0967159498263901,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",202,"CNBP-ENSG00000169714.16","CNBP","retained_candidate",346,0.079141413723323,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",203,"SERP1-ENSG00000120742.10","SERP1","retained_candidate",346.5,0.06667131341065,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",204,"HSP90B1-ENSG00000166598.14","HSP90B1","retained_candidate",347,0.0764177410929689,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",205,"TXN-ENSG00000136810.12","TXN","retained_candidate",349.5,0.0752131540331735,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",206,"PTGES3-ENSG00000110958.15","PTGES3","retained_candidate",350.5,0.0799226672484328,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",207,"DYNLL1-ENSG00000088986.10","DYNLL1","retained_candidate",352,0.0638415795041164,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",208,"FAU-ENSG00000149806.10","FAU","retained_candidate",352,0.0411537814012671,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",209,"POMP-ENSG00000132963.7","POMP","retained_candidate",354,0.0863773625471397,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",210,"RHOA-ENSG00000067560.10","RHOA","retained_candidate",354.5,0.0989923891820675,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",211,"HNRNPC-ENSG00000092199.17","HNRNPC","retained_candidate",358.5,0.104754700145063,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",212,"TMEM59-ENSG00000116209.11","TMEM59","retained_candidate",360,0.101281877587057,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",213,"TMBIM6-ENSG00000139644.12","TMBIM6","retained_candidate",361,0.0968806649028185,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",214,"HNRNPA0-ENSG00000177733.6","HNRNPA0","retained_candidate",362,0.0709742617049944,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",215,"YWHAB-ENSG00000166913.12","YWHAB","retained_candidate",363,0.108360559266735,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",216,"SNX3-ENSG00000112335.14","SNX3","retained_candidate",364,0.0927415709004318,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",217,"ATP5G3-ENSG00000154518.9","ATP5G3","retained_candidate",366,0.0946737017607904,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",218,"MT2A-ENSG00000125148.6","MT2A","retained_candidate",366,0.0152573278655143,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",219,"SEC62-ENSG00000008952.16","SEC62","retained_candidate",366.5,0.0870929783533552,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",220,"NCL-ENSG00000115053.15","NCL","retained_candidate",367,0.0505987203150687,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",221,"FKBP1A-ENSG00000088832.16","FKBP1A","retained_candidate",368.5,0.0559451030964651,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",222,"MCL1-ENSG00000143384.12","MCL1","retained_candidate",369.5,0.0325633406952828,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",223,"ARL6IP4-ENSG00000182196.13","ARL6IP4","retained_candidate",372,0.0824984925203995,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",224,"VAMP2-ENSG00000220205.8","VAMP2","retained_candidate",373.5,0.0509220008592844,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",225,"HNRNPU-ENSG00000153187.18","HNRNPU","retained_candidate",375,0.0774798390281421,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",226,"NEDD8-ENSG00000129559.12","NEDD8","retained_candidate",376,0.114472614960743,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",227,"ATP5J-ENSG00000154723.12","ATP5J","retained_candidate",378,0.0960820752745722,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",228,"TUBA1A-ENSG00000167552.13","TUBA1A","retained_candidate",383.5,0.0166027258580844,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",229,"ATP6V0E1-ENSG00000113732.8","ATP6V0E1","retained_candidate",384,0.0825278497218794,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",230,"SPCS1-ENSG00000114902.13","SPCS1","retained_candidate",385,0.103733697658464,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",231,"ATP5J2-ENSG00000241468.7","ATP5J2","retained_candidate",386.5,0.0700610963970409,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",232,"ANXA2-ENSG00000182718.16","ANXA2","retained_candidate",390,0.0274116163497309,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",233,"CSTB-ENSG00000160213.6","CSTB","retained_candidate",390,0.0514550804543915,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",234,"PKM-ENSG00000067225.17","PKM","retained_candidate",391.5,0.0206041888305834,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",235,"HSPB1-ENSG00000106211.8","HSPB1","retained_candidate",393.5,0.0325633406952828,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",236,"PPP2R5C-ENSG00000078304.19","PPP2R5C","retained_candidate",394.5,0.0226551733268245,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",237,"YWHAZ-ENSG00000164924.17","YWHAZ","retained_candidate",399.5,0.0555972859953757,450,450,TRUE
"mv06c_global_core_panel_v1","7be22cdb9056fed427c78d58be2b19e258c7c6807e6f7ac3900bd1bfa1d19eb8",238,"TPM3-ENSG00000143549.19","TPM3","retained_candidate",400.5,0.0347125228872614,450,450,TRUE
